venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
Odissei,Polak Building - room 3.09 - Rotterdam,NA,51.916827766350224, 4.525034814570224,"juni 18 - 19, 2024",9:00 - 17:00 CEST,2024-06-17T22:00:00Z,2024-06-18T22:00:00Z,"Sven van der Burg, Flavio Hafner, Malte Luken, Carsten Schnober",,ds,ds-sklearn,Machine learning in Python with scikit-learn (ODISSEI summer school),2024-06-18-ds-sklearn-odissei,NA
